StudentID,Name,Electronics,Programming,Database,Data Science,Math,Eng
S08032,Student_8032,75,69,83,96,43,48
S08033,Student_8033,56,56,96,73,47,72
S08034,Student_8034,90,46,42,89,71,84
S08035,Student_8035,57,89,74,64,98,63
S08036,Student_8036,95,65,60,60,59,93
S08037,Student_8037,75,56,67,46,69,97
S08038,Student_8038,44,97,60,67,40,41
S08039,Student_8039,53,68,94,93,93,59
S08040,Student_8040,94,49,51,50,57,72
S08041,Student_8041,69,76,67,45,75,66
S08042,Student_8042,53,76,64,94,75,40
S08043,Student_8043,95,84,80,90,84,68
S08044,Student_8044,79,77,62,83,99,77
S08045,Student_8045,61,41,49,51,42,45
S08046,Student_8046,42,84,47,83,53,92
S08047,Student_8047,84,93,88,92,65,45
S08048,Student_8048,99,43,63,89,97,49
S08049,Student_8049,43,90,45,59,86,49
S08050,Student_8050,78,82,91,76,76,78
S08051,Student_8051,52,96,69,75,69,47
S08052,Student_8052,51,71,83,70,91,49
S08053,Student_8053,92,96,69,61,59,81
S08054,Student_8054,65,69,99,65,88,83
S08055,Student_8055,84,71,87,73,68,51
S08056,Student_8056,94,45,56,83,55,70
S08057,Student_8057,89,62,73,84,57,95
S08058,Student_8058,64,91,97,87,47,52
S08059,Student_8059,70,68,84,80,53,40
S08060,Student_8060,94,40,85,91,58,72
S08061,Student_8061,93,79,53,88,40,46
S08062,Student_8062,73,94,98,48,91,79
S08063,Student_8063,41,88,94,41,98,63
S08064,Student_8064,77,70,53,45,82,65
S08065,Student_8065,95,81,52,60,43,44
S08066,Student_8066,78,59,96,41,53,58
S08067,Student_8067,75,81,75,83,91,47
S08068,Student_8068,71,84,81,84,93,82
S08069,Student_8069,58,93,42,54,49,43
S08070,Student_8070,86,81,94,41,74,50
S08071,Student_8071,62,42,73,40,85,66
S08072,Student_8072,80,88,45,50,60,54
S08073,Student_8073,54,67,90,60,52,80
S08074,Student_8074,99,81,47,68,41,42
S08075,Student_8075,98,62,93,76,77,64
S08076,Student_8076,76,73,66,78,57,88
S08077,Student_8077,41,65,42,96,56,72
S08078,Student_8078,68,81,94,55,75,73
S08079,Student_8079,87,40,62,94,64,47
S08080,Student_8080,40,98,85,95,70,42
S08081,Student_8081,94,96,74,50,52,96
S08082,Student_8082,43,74,84,61,57,90
S08083,Student_8083,48,71,61,41,45,84
S08084,Student_8084,69,53,64,78,94,66
S08085,Student_8085,52,51,40,85,95,73
S08086,Student_8086,74,53,77,63,93,99
S08087,Student_8087,50,85,63,99,86,66
S08088,Student_8088,54,94,94,80,68,67
S08089,Student_8089,62,76,60,65,44,46
S08090,Student_8090,47,61,94,79,84,78
S08091,Student_8091,56,81,55,76,56,50
S08092,Student_8092,61,58,93,52,55,87
S08093,Student_8093,62,59,51,63,43,76
S08094,Student_8094,88,61,86,91,95,88
S08095,Student_8095,53,52,98,65,52,69
S08096,Student_8096,70,75,47,44,75,59
S08097,Student_8097,43,96,48,89,84,59
S08098,Student_8098,98,79,66,61,88,92
S08099,Student_8099,83,94,83,87,73,52
S08100,Student_8100,50,42,81,73,57,92
S08101,Student_8101,68,91,70,81,86,81
S08102,Student_8102,81,81,53,55,82,47
S08103,Student_8103,92,63,40,60,58,59
S08104,Student_8104,79,74,97,60,54,56
S08105,Student_8105,69,51,60,78,76,54
S08106,Student_8106,55,97,63,41,90,73
S08107,Student_8107,62,71,67,54,69,85
S08108,Student_8108,76,65,48,93,43,62
S08109,Student_8109,61,52,67,72,58,80
S08110,Student_8110,83,44,79,50,80,94
S08111,Student_8111,94,80,86,79,50,76
S08112,Student_8112,74,54,97,84,83,58
S08113,Student_8113,42,93,76,78,78,84
S08114,Student_8114,66,59,49,93,61,58
S08115,Student_8115,43,71,89,81,73,59
S08116,Student_8116,82,43,87,80,53,62
S08117,Student_8117,48,84,61,56,52,96
S08118,Student_8118,97,84,92,65,72,69
S08119,Student_8119,87,90,76,88,58,84
S08120,Student_8120,51,41,55,50,50,58
S08121,Student_8121,85,78,66,76,43,68
S08122,Student_8122,44,42,89,60,83,58
S08123,Student_8123,89,64,46,74,40,40
S08124,Student_8124,98,92,62,77,50,80
S08125,Student_8125,44,99,47,52,79,97
S08126,Student_8126,91,52,83,64,41,88
S08127,Student_8127,44,98,92,55,93,87
S08128,Student_8128,91,57,96,91,92,67
S08129,Student_8129,47,69,83,63,56,97
S08130,Student_8130,79,58,73,87,83,57
S08131,Student_8131,72,64,84,61,66,75
S08132,Student_8132,53,95,82,97,95,94
S08133,Student_8133,93,73,95,55,83,85
S08134,Student_8134,69,89,60,55,87,45
S08135,Student_8135,79,79,55,64,77,80
S08136,Student_8136,91,44,68,65,64,71
S08137,Student_8137,41,95,50,58,40,92
S08138,Student_8138,89,43,67,51,77,69
S08139,Student_8139,81,99,42,76,53,66
S08140,Student_8140,84,57,52,77,87,48
S08141,Student_8141,77,64,70,81,82,74
S08142,Student_8142,63,90,92,65,76,47
S08143,Student_8143,74,93,71,66,71,54
S08144,Student_8144,90,42,97,46,67,74
S08145,Student_8145,68,75,44,95,73,54
S08146,Student_8146,88,89,84,79,61,75
S08147,Student_8147,82,84,40,48,64,91
S08148,Student_8148,61,91,70,49,70,76
S08149,Student_8149,47,68,64,74,98,51
S08150,Student_8150,83,68,43,61,71,57
S08151,Student_8151,92,72,66,45,41,94
S08152,Student_8152,50,51,98,79,71,69
S08153,Student_8153,81,48,88,93,45,99
S08154,Student_8154,77,52,92,78,43,99
S08155,Student_8155,50,56,47,96,94,93
S08156,Student_8156,82,77,48,84,75,76
S08157,Student_8157,43,72,45,89,92,74
S08158,Student_8158,66,54,62,56,49,51
S08159,Student_8159,64,58,73,70,61,74
S08160,Student_8160,95,44,48,41,84,46
S08161,Student_8161,40,77,48,87,66,54
S08162,Student_8162,68,78,74,48,49,43
S08163,Student_8163,92,55,64,75,80,71
S08164,Student_8164,65,98,41,56,54,90
S08165,Student_8165,48,47,90,52,57,96
S08166,Student_8166,80,63,99,40,63,46
S08167,Student_8167,89,49,66,97,72,84
S08168,Student_8168,58,65,56,49,55,67
S08169,Student_8169,55,70,92,59,88,90
S08170,Student_8170,90,91,74,82,76,96
S08171,Student_8171,42,92,57,65,78,83
S08172,Student_8172,78,85,57,96,43,45
S08173,Student_8173,87,82,55,87,90,55
S08174,Student_8174,54,96,87,96,41,44
S08175,Student_8175,60,93,97,66,49,52
S08176,Student_8176,67,52,55,90,51,65
S08177,Student_8177,54,52,52,83,89,61
S08178,Student_8178,90,98,50,46,65,44
S08179,Student_8179,47,60,75,78,98,65
S08180,Student_8180,92,52,62,95,75,50
S08181,Student_8181,97,72,97,82,86,44
S08182,Student_8182,50,68,71,81,76,44
S08183,Student_8183,79,53,53,63,55,95
S08184,Student_8184,96,81,80,45,49,98
S08185,Student_8185,83,76,82,97,73,77
S08186,Student_8186,47,50,55,68,58,65
S08187,Student_8187,76,48,47,77,42,49
S08188,Student_8188,47,84,40,77,85,55
S08189,Student_8189,78,60,42,42,46,99
S08190,Student_8190,81,78,71,57,88,58
S08191,Student_8191,58,48,80,44,92,88
S08192,Student_8192,94,54,59,99,92,57
S08193,Student_8193,51,79,82,69,81,95
S08194,Student_8194,69,95,70,91,70,84
S08195,Student_8195,91,80,59,42,93,99
S08196,Student_8196,51,52,74,70,72,82
S08197,Student_8197,48,85,90,48,67,58
S08198,Student_8198,78,59,50,87,51,88
S08199,Student_8199,45,50,61,77,94,89
S08200,Student_8200,97,42,57,50,54,48
S08201,Student_8201,58,58,54,40,76,75
S08202,Student_8202,71,67,50,45,75,63
S08203,Student_8203,40,86,96,44,53,56
S08204,Student_8204,78,70,69,42,59,59
S08205,Student_8205,89,92,89,94,84,49
S08206,Student_8206,49,41,92,46,55,76
S08207,Student_8207,77,66,88,49,50,57
S08208,Student_8208,41,89,93,58,97,40
S08209,Student_8209,85,46,58,86,92,98
S08210,Student_8210,64,43,49,87,57,46
S08211,Student_8211,92,71,76,88,49,75
S08212,Student_8212,45,81,59,49,89,73
S08213,Student_8213,88,80,82,62,80,51
S08214,Student_8214,96,56,59,54,88,64
S08215,Student_8215,42,61,54,54,57,75
S08216,Student_8216,99,40,52,77,51,50
S08217,Student_8217,90,75,50,91,45,82
S08218,Student_8218,40,50,72,40,64,87
S08219,Student_8219,82,48,61,95,52,68
S08220,Student_8220,49,88,74,84,75,56
S08221,Student_8221,88,65,46,91,99,74
S08222,Student_8222,49,87,63,51,75,81
S08223,Student_8223,59,83,50,77,47,67
S08224,Student_8224,56,52,64,82,41,48
S08225,Student_8225,52,47,47,64,98,51
S08226,Student_8226,69,74,97,71,56,81
S08227,Student_8227,45,77,74,74,97,90
S08228,Student_8228,53,80,45,43,49,91
S08229,Student_8229,89,64,47,63,54,91
S08230,Student_8230,76,78,49,60,49,92
S08231,Student_8231,54,66,41,50,75,89
S08232,Student_8232,99,76,56,78,78,80
S08233,Student_8233,71,64,67,88,47,82
S08234,Student_8234,44,41,48,55,96,44
S08235,Student_8235,84,96,49,67,75,52
S08236,Student_8236,67,71,83,88,94,58
S08237,Student_8237,98,81,40,69,84,91
S08238,Student_8238,59,98,88,67,63,80
S08239,Student_8239,87,99,78,42,75,40
S08240,Student_8240,68,43,85,61,91,48
S08241,Student_8241,74,58,94,86,62,73
S08242,Student_8242,92,57,72,97,78,51
S08243,Student_8243,48,58,91,69,40,90
S08244,Student_8244,50,89,77,94,87,62
S08245,Student_8245,83,64,66,84,84,53
S08246,Student_8246,64,42,83,91,98,97
S08247,Student_8247,87,56,74,62,48,47
S08248,Student_8248,73,40,77,46,57,77
S08249,Student_8249,65,99,66,78,47,92
S08250,Student_8250,54,90,94,54,49,51
S08251,Student_8251,76,44,86,82,71,83
S08252,Student_8252,62,81,83,99,75,41
S08253,Student_8253,59,75,52,64,57,81
S08254,Student_8254,58,80,52,44,70,43
S08255,Student_8255,75,54,97,91,97,85
S08256,Student_8256,66,42,54,51,97,62
S08257,Student_8257,95,62,42,64,96,79
S08258,Student_8258,95,63,90,68,89,54
S08259,Student_8259,70,51,64,97,98,82
S08260,Student_8260,48,58,45,68,50,57
S08261,Student_8261,52,78,86,97,77,47
S08262,Student_8262,92,58,96,69,97,67
S08263,Student_8263,60,62,84,55,70,62
S08264,Student_8264,71,87,90,90,86,87
S08265,Student_8265,52,85,92,78,46,47
S08266,Student_8266,40,95,85,94,64,93
S08267,Student_8267,81,70,64,40,70,94
S08268,Student_8268,41,56,76,96,53,50
S08269,Student_8269,72,47,97,76,49,48
S08270,Student_8270,47,84,79,60,48,42
S08271,Student_8271,83,65,59,72,67,75
S08272,Student_8272,54,77,81,45,86,61
S08273,Student_8273,60,80,46,52,65,82
S08274,Student_8274,85,46,55,66,59,85
S08275,Student_8275,84,64,88,91,53,99
S08276,Student_8276,80,86,98,77,88,96
S08277,Student_8277,68,66,88,46,74,77
S08278,Student_8278,84,42,40,66,81,90
S08279,Student_8279,90,83,44,69,71,47
S08280,Student_8280,42,92,51,45,75,99
S08281,Student_8281,44,88,65,80,86,88
S08282,Student_8282,81,73,71,40,83,74
S08283,Student_8283,71,73,40,53,61,51
S08284,Student_8284,81,63,81,44,69,91
S08285,Student_8285,72,62,68,54,79,46
S08286,Student_8286,55,47,45,89,76,47
S08287,Student_8287,97,58,42,70,94,76
S08288,Student_8288,76,98,45,94,81,73
S08289,Student_8289,58,92,62,63,58,47
S08290,Student_8290,81,60,72,63,86,51
S08291,Student_8291,74,43,85,79,95,69
S08292,Student_8292,60,54,64,70,62,81
S08293,Student_8293,94,52,53,44,59,98
S08294,Student_8294,78,74,69,79,82,49
S08295,Student_8295,85,69,40,97,58,56
S08296,Student_8296,74,59,75,84,48,67
S08297,Student_8297,64,93,59,76,55,66
S08298,Student_8298,62,68,66,84,66,79
S08299,Student_8299,67,70,56,40,98,74
S08300,Student_8300,73,40,82,44,42,62
S08301,Student_8301,76,92,81,64,48,49
S08302,Student_8302,96,82,50,79,50,90
S08303,Student_8303,49,80,76,48,99,93
S08304,Student_8304,65,76,72,71,49,47
S08305,Student_8305,46,82,72,78,91,54
S08306,Student_8306,56,82,59,95,41,96
S08307,Student_8307,98,82,89,78,94,89
S08308,Student_8308,40,80,44,68,93,49
S08309,Student_8309,90,75,74,42,68,41
S08310,Student_8310,52,86,54,49,48,92
S08311,Student_8311,92,80,83,46,64,61
S08312,Student_8312,64,60,97,58,55,62
S08313,Student_8313,71,75,70,72,55,74
S08314,Student_8314,71,60,64,63,50,98
S08315,Student_8315,69,41,51,59,97,79
S08316,Student_8316,97,69,71,88,89,91
S08317,Student_8317,63,83,42,69,56,61
S08318,Student_8318,88,68,88,46,95,48
S08319,Student_8319,89,52,80,55,46,81
S08320,Student_8320,71,89,96,69,89,99
S08321,Student_8321,48,51,89,81,66,67
S08322,Student_8322,93,87,69,64,99,97
S08323,Student_8323,68,62,88,51,54,60
S08324,Student_8324,42,77,45,99,95,61
S08325,Student_8325,83,62,68,51,70,79
S08326,Student_8326,71,47,59,80,78,81
S08327,Student_8327,64,48,89,82,46,48
S08328,Student_8328,69,49,76,86,66,77
S08329,Student_8329,54,97,51,80,88,51
S08330,Student_8330,81,45,81,50,80,76
S08331,Student_8331,50,94,63,98,86,47
S08332,Student_8332,63,43,43,62,76,77
S08333,Student_8333,45,63,45,76,97,80
S08334,Student_8334,41,56,64,76,89,84
S08335,Student_8335,70,50,63,49,55,48
S08336,Student_8336,43,93,81,61,74,50
S08337,Student_8337,89,56,68,99,65,97
S08338,Student_8338,88,55,66,66,82,60
S08339,Student_8339,70,59,78,60,88,44
S08340,Student_8340,56,80,65,83,99,66
S08341,Student_8341,75,46,48,60,83,72
S08342,Student_8342,73,97,69,88,48,94
S08343,Student_8343,64,68,92,84,55,87
S08344,Student_8344,73,78,68,80,80,77
S08345,Student_8345,73,43,76,63,45,72
S08346,Student_8346,59,61,63,55,47,72
S08347,Student_8347,85,67,81,74,81,57
S08348,Student_8348,53,80,42,57,40,66
S08349,Student_8349,87,97,67,44,61,53
S08350,Student_8350,88,88,43,83,91,83
S08351,Student_8351,91,42,74,81,84,97
S08352,Student_8352,53,60,53,47,50,45
S08353,Student_8353,82,78,66,63,46,56
S08354,Student_8354,76,43,42,95,90,82
S08355,Student_8355,49,73,45,42,42,86
S08356,Student_8356,97,43,49,68,71,57
S08357,Student_8357,53,57,50,48,54,87
S08358,Student_8358,58,94,77,92,91,42
S08359,Student_8359,94,52,52,86,46,66
S08360,Student_8360,74,86,80,61,66,57
S08361,Student_8361,44,41,95,92,48,91
S08362,Student_8362,54,66,73,96,79,73
S08363,Student_8363,70,54,45,81,89,51
S08364,Student_8364,84,83,73,83,41,90
S08365,Student_8365,64,86,68,87,89,55
S08366,Student_8366,83,59,61,41,58,53
S08367,Student_8367,95,46,92,98,68,67
S08368,Student_8368,63,60,80,71,87,55
S08369,Student_8369,52,84,69,50,70,65
S08370,Student_8370,60,79,74,89,88,94
S08371,Student_8371,40,59,41,53,87,79
S08372,Student_8372,68,73,89,75,66,74
S08373,Student_8373,91,85,97,67,86,65
S08374,Student_8374,81,70,71,40,70,50
S08375,Student_8375,48,70,81,71,71,41
S08376,Student_8376,84,85,47,69,66,85
S08377,Student_8377,69,58,78,77,97,91
S08378,Student_8378,49,68,64,87,57,85
S08379,Student_8379,48,82,94,92,81,42
S08380,Student_8380,94,91,64,69,65,86
S08381,Student_8381,88,86,65,44,89,41
S08382,Student_8382,41,93,52,88,73,54
S08383,Student_8383,58,54,50,88,50,73
S08384,Student_8384,63,72,45,54,61,74
S08385,Student_8385,99,46,55,59,84,65
S08386,Student_8386,51,98,85,85,67,55
S08387,Student_8387,72,59,42,41,56,98
S08388,Student_8388,92,53,83,72,91,72
S08389,Student_8389,89,54,61,40,88,53
S08390,Student_8390,98,96,78,65,95,74
S08391,Student_8391,67,70,75,76,47,60
S08392,Student_8392,53,72,72,58,79,47
S08393,Student_8393,48,84,63,51,92,52
S08394,Student_8394,88,75,75,90,77,46
S08395,Student_8395,95,74,81,90,50,44
S08396,Student_8396,60,79,67,62,48,94
S08397,Student_8397,63,62,66,72,97,44
S08398,Student_8398,48,78,92,40,70,42
S08399,Student_8399,54,79,74,55,65,79
S08400,Student_8400,40,47,73,65,56,82
S08401,Student_8401,80,91,44,76,92,67
S08402,Student_8402,99,90,50,96,65,78
S08403,Student_8403,85,47,93,54,98,69
S08404,Student_8404,63,87,89,48,67,67
S08405,Student_8405,83,58,91,47,44,46
S08406,Student_8406,61,87,88,54,55,77
S08407,Student_8407,40,70,97,57,40,99
S08408,Student_8408,52,50,66,78,72,96
S08409,Student_8409,55,47,56,72,94,60
S08410,Student_8410,69,76,45,43,92,46
S08411,Student_8411,84,90,95,92,67,97
S08412,Student_8412,42,79,80,80,67,80
S08413,Student_8413,53,80,77,55,50,43
S08414,Student_8414,76,58,88,86,68,65
S08415,Student_8415,70,90,47,74,64,84
S08416,Student_8416,70,72,79,88,41,85
S08417,Student_8417,68,85,63,73,95,42
S08418,Student_8418,63,85,43,71,81,83
S08419,Student_8419,85,78,48,63,70,63
S08420,Student_8420,84,90,50,77,85,86
S08421,Student_8421,72,92,79,83,48,49
S08422,Student_8422,67,56,81,48,88,75
S08423,Student_8423,86,44,80,57,59,55
S08424,Student_8424,92,63,85,43,66,88
S08425,Student_8425,76,70,40,79,45,80
S08426,Student_8426,98,56,46,48,52,46
S08427,Student_8427,98,70,76,96,96,51
S08428,Student_8428,49,96,61,91,44,48
S08429,Student_8429,97,43,88,49,42,83
S08430,Student_8430,62,52,71,80,57,72
S08431,Student_8431,88,69,51,78,57,83
S08432,Student_8432,63,73,91,67,45,61
S08433,Student_8433,93,57,42,64,47,62
S08434,Student_8434,65,65,77,80,88,41
S08435,Student_8435,46,97,93,58,41,87
S08436,Student_8436,93,88,71,76,59,85
S08437,Student_8437,47,68,74,42,52,89
S08438,Student_8438,62,72,43,73,77,63
S08439,Student_8439,42,98,41,55,71,46
S08440,Student_8440,41,55,60,49,90,94
S08441,Student_8441,80,90,68,59,40,40
S08442,Student_8442,67,71,76,57,69,68
S08443,Student_8443,77,95,88,75,68,87
S08444,Student_8444,76,98,63,44,90,45
S08445,Student_8445,88,80,77,45,89,56
S08446,Student_8446,71,94,53,65,91,42
S08447,Student_8447,84,45,58,84,73,99
S08448,Student_8448,99,55,65,56,63,95
S08449,Student_8449,47,98,77,77,55,64
S08450,Student_8450,63,95,68,44,60,87
S08451,Student_8451,90,56,73,51,42,45
S08452,Student_8452,46,69,77,77,84,96
S08453,Student_8453,56,81,92,62,40,66
S08454,Student_8454,69,59,89,44,94,75
S08455,Student_8455,73,76,56,47,45,75
S08456,Student_8456,85,59,75,73,44,43
S08457,Student_8457,94,59,68,96,78,44
S08458,Student_8458,77,54,95,60,60,95
S08459,Student_8459,70,92,99,84,82,74
S08460,Student_8460,72,56,69,48,69,92
S08461,Student_8461,98,70,94,57,59,62
S08462,Student_8462,62,54,42,90,98,92
S08463,Student_8463,60,73,60,47,67,50
S08464,Student_8464,52,40,72,93,85,44
S08465,Student_8465,54,95,82,48,65,41
S08466,Student_8466,85,91,62,46,48,95
S08467,Student_8467,86,97,51,59,91,69
S08468,Student_8468,76,48,85,44,76,98
S08469,Student_8469,76,66,45,54,92,79
S08470,Student_8470,88,48,99,83,57,60
S08471,Student_8471,98,98,86,93,96,73
S08472,Student_8472,64,80,77,40,62,77
S08473,Student_8473,73,50,44,56,56,89
S08474,Student_8474,41,58,79,77,81,79
S08475,Student_8475,83,97,43,93,67,79
S08476,Student_8476,59,77,85,63,98,54
S08477,Student_8477,73,65,80,86,45,87
S08478,Student_8478,85,81,77,92,49,52
S08479,Student_8479,87,57,86,48,71,82
S08480,Student_8480,78,55,48,65,96,84
S08481,Student_8481,45,83,73,68,49,60
S08482,Student_8482,50,74,66,78,52,72
S08483,Student_8483,87,68,97,88,97,76
S08484,Student_8484,85,68,73,60,54,61
S08485,Student_8485,41,69,94,97,67,78
S08486,Student_8486,42,41,57,59,79,75
S08487,Student_8487,46,79,71,77,62,70
S08488,Student_8488,83,98,56,95,77,71
S08489,Student_8489,87,82,46,56,48,53
S08490,Student_8490,57,68,41,62,40,81
S08491,Student_8491,56,46,57,85,86,50
S08492,Student_8492,73,52,52,89,69,60
S08493,Student_8493,85,99,80,91,62,91
S08494,Student_8494,97,98,62,70,61,84
S08495,Student_8495,56,76,93,95,40,97
S08496,Student_8496,49,97,66,51,67,81
S08497,Student_8497,93,59,50,50,54,63
S08498,Student_8498,68,68,94,46,58,90
S08499,Student_8499,75,55,66,85,92,62
S08500,Student_8500,62,66,87,79,86,41
S08501,Student_8501,87,73,56,82,51,85
S08502,Student_8502,98,80,60,68,81,99
S08503,Student_8503,85,87,96,63,50,45
S08504,Student_8504,45,77,68,86,42,60
S08505,Student_8505,73,42,90,76,80,62
S08506,Student_8506,92,73,53,84,77,55
S08507,Student_8507,77,51,96,75,48,61
S08508,Student_8508,58,95,96,80,66,68
S08509,Student_8509,78,51,47,79,41,80
S08510,Student_8510,69,57,82,59,75,97
S08511,Student_8511,64,75,48,46,56,50
S08512,Student_8512,92,90,62,42,77,58
S08513,Student_8513,75,79,92,80,40,92
S08514,Student_8514,72,56,82,52,56,66
S08515,Student_8515,75,79,91,41,55,81
S08516,Student_8516,90,45,41,76,40,52
S08517,Student_8517,86,94,76,93,88,90
S08518,Student_8518,89,75,96,65,78,62
S08519,Student_8519,60,58,59,65,87,94
S08520,Student_8520,75,54,75,57,87,71
S08521,Student_8521,55,97,58,84,90,56
S08522,Student_8522,41,41,48,49,52,57
S08523,Student_8523,49,55,54,71,45,84
S08524,Student_8524,45,90,70,73,75,62
S08525,Student_8525,79,80,57,59,58,94
S08526,Student_8526,96,97,45,73,64,94
S08527,Student_8527,41,57,88,71,44,67
S08528,Student_8528,71,90,79,86,73,43
S08529,Student_8529,85,59,41,72,58,61
S08530,Student_8530,42,77,74,54,48,42
S08531,Student_8531,44,95,85,58,70,77
S08532,Student_8532,94,48,74,51,45,60
S08533,Student_8533,46,48,60,92,95,86
S08534,Student_8534,41,90,93,55,70,47
S08535,Student_8535,44,73,80,59,97,54
S08536,Student_8536,55,47,60,96,80,82
S08537,Student_8537,78,53,71,83,71,41
S08538,Student_8538,68,70,86,97,47,51
S08539,Student_8539,48,99,67,41,78,59
S08540,Student_8540,87,48,45,90,97,80
S08541,Student_8541,50,79,41,86,40,71
S08542,Student_8542,49,94,55,75,66,42
S08543,Student_8543,50,41,43,87,51,43
S08544,Student_8544,66,46,63,46,90,98
S08545,Student_8545,57,60,88,57,47,57
S08546,Student_8546,69,41,61,84,82,44
S08547,Student_8547,41,70,88,65,60,83
S08548,Student_8548,59,72,75,94,45,85
S08549,Student_8549,57,44,96,86,57,49
S08550,Student_8550,79,66,97,43,41,62
S08551,Student_8551,66,59,49,53,60,96
S08552,Student_8552,55,92,56,93,78,73
S08553,Student_8553,78,55,48,66,71,81
S08554,Student_8554,50,66,56,50,92,77
S08555,Student_8555,63,60,70,91,53,56
S08556,Student_8556,67,86,81,85,91,98
S08557,Student_8557,75,68,50,55,47,91
S08558,Student_8558,81,67,69,87,57,58
S08559,Student_8559,58,51,76,82,98,59
S08560,Student_8560,88,99,81,62,98,78
S08561,Student_8561,45,53,62,64,53,97
S08562,Student_8562,82,84,60,82,70,42
S08563,Student_8563,91,40,94,46,75,85
S08564,Student_8564,81,68,65,89,74,77
S08565,Student_8565,45,62,41,57,73,52
S08566,Student_8566,69,90,94,57,58,77
S08567,Student_8567,63,93,68,78,60,59
S08568,Student_8568,87,95,98,61,85,59
S08569,Student_8569,53,49,57,89,62,64
S08570,Student_8570,91,83,41,70,53,55
S08571,Student_8571,96,51,83,65,52,80
S08572,Student_8572,87,66,88,75,48,99
S08573,Student_8573,66,42,93,76,97,59
S08574,Student_8574,73,82,89,62,51,46
S08575,Student_8575,62,85,52,40,49,49
S08576,Student_8576,83,56,73,62,48,66
S08577,Student_8577,80,48,49,86,61,76
S08578,Student_8578,97,68,61,75,95,56
S08579,Student_8579,77,97,89,85,97,60
S08580,Student_8580,77,85,77,76,91,80
S08581,Student_8581,76,70,80,94,44,41
S08582,Student_8582,66,85,83,77,92,72
